avg_work_hours_per_day,avg_rest_hours_per_day,avg_sleep_hours_per_day,avg_exercise_hours_per_day,total_hours_per_day,active_hours,rest_sleep_ratio,exercise_share,gender_Male,occupation_type_Consultant,occupation_type_Driver,occupation_type_Engineer,occupation_type_Entrepreneur,occupation_type_Freelancer,occupation_type_Healthcare Worker,occupation_type_Manager,occupation_type_Manual Laborer,occupation_type_Office Worker,occupation_type_Retail Worker,occupation_type_Scientist,occupation_type_Teacher,occupation_type_Technician,age_at_death
4.03,10.86,6.93,2.17,23.990000000000002,6.2,1.567099340966906,0.3499999435483962,False,False,False,False,False,False,False,False,False,False,False,False,False,False,97
8.01,9.75,5.92,0.31,23.99,8.32,1.646959181256895,0.037259610906296765,True,False,False,False,False,True,False,False,False,False,False,False,False,False,83
8.88,5.2,7.7,2.22,24.0,11.100000000000001,0.6753245876201834,0.1999999819819836,True,False,False,False,False,False,False,False,False,False,False,True,False,False,76
10.72,3.81,6.86,2.61,24.0,13.33,0.5553935050446785,0.19579893504884208,True,False,True,False,False,False,False,False,False,False,False,False,False,False,76
8.58,6.04,7.5,1.88,24.0,10.46,0.8053332259555699,0.17973229639270588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85
8.73,6.44,6.15,2.68,24.0,11.41,1.0471543012757234,0.23488166214884645,True,False,False,False,False,False,True,False,False,False,False,False,False,False,70
8.13,7.5,6.77,1.59,23.99,9.72,1.1078284921966777,0.16358023008433847,True,False,False,False,False,False,False,False,False,False,True,False,False,False,83
8.39,6.74,8.87,0.0,24.0,8.39,0.7598646268472801,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,76
7.26,8.21,7.68,0.85,24.0,8.11,1.0690102774726202,0.10480886500507215,True,False,False,False,False,False,False,False,False,False,False,False,True,False,86
7.91,3.68,9.57,2.84,24.0,10.75,0.38453496504336837,0.264186021936184,False,False,False,False,False,False,False,False,False,False,False,False,False,True,82
9.56,4.77,8.42,1.24,23.99,10.8,0.566508246257928,0.11481480418381443,False,False,False,True,False,False,False,False,False,False,False,False,False,False,72
9.73,2.72,8.55,3.0,24.0,12.73,0.31812861776273477,0.23566376781902845,True,False,False,False,False,False,False,False,False,True,False,False,False,False,80
10.73,5.19,6.99,1.09,24.000000000000004,11.82,0.7424891641646404,0.09221657426255718,False,False,False,False,False,False,True,False,False,False,False,False,False,False,85
10.01,6.09,6.29,1.6,23.990000000000002,11.61,0.9682033436878626,0.13781221896535584,True,False,False,False,False,False,False,True,False,False,False,False,False,False,84
9.98,3.16,8.11,2.74,23.990000000000002,12.72,0.38964236872473884,0.2154087880967934,True,False,False,False,False,False,False,False,False,False,True,False,False,False,68
7.66,7.79,7.46,1.1,24.01,8.76,1.0442357849549886,0.1255707619211459,False,False,False,False,False,False,False,False,False,True,False,False,False,False,90
6.64,7.26,7.1,3.0,24.0,9.64,1.022535067248582,0.311203287219576,True,False,False,False,False,False,False,False,False,False,False,False,False,False,86
9.0,6.28,7.39,1.34,24.01,10.34,0.8497969080112439,0.12959379791162498,False,False,True,False,False,False,False,False,False,False,False,False,False,False,95
9.31,2.6,9.09,3.0,24.0,12.31,0.28602857139399657,0.24370428564546828,True,False,False,False,False,False,False,False,False,True,False,False,False,False,79
7.31,7.74,7.67,1.27,23.99,8.58,1.0091263351856148,0.14801863076705937,True,True,False,False,False,False,False,False,False,False,False,False,False,False,75
10.4,4.76,6.34,2.51,24.009999999999998,12.91,0.7507885251122199,0.1944229129029502,True,False,False,False,False,True,False,False,False,False,False,False,False,False,85
8.87,6.85,6.41,1.87,24.0,10.739999999999998,1.0686425789949174,0.1741154400264954,False,False,False,False,False,False,False,False,False,False,False,True,False,False,85
8.42,7.77,5.93,1.88,23.999999999999996,10.3,1.3102864569500072,0.1825242541238588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76
9.01,4.14,8.5,2.35,24.0,11.36,0.48705876622838046,0.20686617897304765,False,False,True,False,False,False,False,False,False,False,False,False,False,False,84
8.13,7.74,6.26,1.87,24.000000000000004,10.0,1.2364215277281905,0.1869999813000019,True,False,False,False,False,False,False,False,False,True,False,False,False,False,86
8.74,4.06,8.71,2.49,24.0,11.23,0.46613083052458887,0.22172749583904758,True,False,False,True,False,False,False,False,False,False,False,False,False,False,81
9.78,6.28,6.27,1.67,24.0,11.45,1.0015947365877613,0.14585151564615584,True,False,False,True,False,False,False,False,False,False,False,False,False,False,100
10.8,5.36,5.48,2.36,24.0,13.16,0.9781020112952533,0.17933129336388348,True,True,False,False,False,False,False,False,False,False,False,False,False,False,88
7.81,5.55,8.21,2.43,24.0,10.24,0.6760047897679915,0.2373046643257164,True,False,False,False,False,False,False,False,False,False,True,False,False,False,66
9.77,6.17,7.75,0.31,23.999999999999996,10.08,0.796128929531751,0.030753965202979645,False,False,False,True,False,False,False,False,False,False,False,False,False,False,80
8.16,4.99,8.85,1.99,23.99,10.15,0.5638417441986731,0.19605909398432572,False,False,True,False,False,False,False,False,False,False,False,False,False,False,93
9.95,3.32,7.73,3.0,24.0,12.95,0.42949541662413754,0.23166021377141208,False,False,False,False,False,True,False,False,False,False,False,False,False,False,92
8.93,5.95,8.38,0.74,23.999999999999996,9.67,0.7100237816200738,0.0765253281773187,False,False,False,False,False,False,True,False,False,False,False,False,False,False,90
11.26,5.31,6.36,1.07,24.0,12.33,0.834905529102904,0.08678020382966718,False,False,False,False,False,False,False,False,True,False,False,False,False,False,78
12.66,3.57,7.15,0.62,24.000000000000004,13.28,0.4993006294684434,0.04668674347238378,False,False,False,False,False,False,False,True,False,False,False,False,False,False,80
6.22,6.57,9.48,1.73,24.0,7.949999999999999,0.6930379015782805,0.21761003552075026,True,False,False,False,False,False,False,False,False,False,False,False,False,False,79
12.73,1.0,7.27,3.0,24.0,15.73,0.13755156292275614,0.19071836041205592,True,False,False,False,True,False,False,False,False,False,False,False,False,False,81
13.4,2.41,6.86,1.34,24.01,14.74,0.3513119021411221,0.09090908474158178,True,False,False,False,False,False,False,True,False,False,False,False,False,False,67
13.76,2.68,7.51,0.06,24.01,13.82,0.35685747578462373,0.0043415336945344645,False,False,False,False,False,False,False,True,False,False,False,False,False,False,78
11.49,3.47,7.63,1.41,24.0,12.9,0.4547836887570526,0.10930231710834751,True,False,False,False,False,False,False,False,True,False,False,False,False,False,86
7.17,7.62,7.2,2.01,24.0,9.18,1.058333186342613,0.21895422451479035,False,False,False,False,False,False,False,False,False,False,False,False,False,True,100
12.54,2.78,8.32,0.35,23.990000000000002,12.889999999999999,0.3341345752242097,0.0271528295459403,False,False,False,False,True,False,False,False,False,False,False,False,False,False,88
7.11,6.44,8.37,2.08,24.0,9.190000000000001,0.769414483940922,0.22633294599206247,False,False,False,False,False,False,False,False,False,False,True,False,False,False,90
8.96,6.17,8.87,0.0,24.0,8.96,0.6956030782860115,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,81
10.68,3.41,7.01,2.89,23.990000000000002,13.57,0.48644786213297264,0.2129697705991326,False,False,False,False,False,False,True,False,False,False,False,False,False,False,89
7.23,3.06,10.75,2.97,24.009999999999998,10.200000000000001,0.2846511363115222,0.2911764420415253,False,False,False,True,False,False,False,False,False,False,False,False,False,False,74
11.38,1.0,9.27,2.35,24.0,13.73,0.1078748535194333,0.17115803560393042,True,True,False,False,False,False,False,False,False,False,False,False,False,False,69
12.44,1.64,7.57,2.35,24.0,14.79,0.21664462131510945,0.158891131920816,False,False,False,False,True,False,False,False,False,False,False,False,False,False,87
7.98,6.97,7.56,1.5,24.009999999999998,9.48,0.9219575500056151,0.15822783141056632,False,False,False,False,False,False,False,False,False,False,False,False,False,True,94
8.26,5.72,10.0,0.02,24.0,8.28,0.5719999428000058,0.0024154586454760095,True,False,False,False,False,False,False,False,False,False,True,False,False,False,78
13.49,4.37,5.83,0.32,24.009999999999998,13.81,0.7495710549620832,0.02317161309401788,False,False,False,False,False,False,False,True,False,False,False,False,False,False,73
8.68,3.53,9.41,2.39,24.009999999999998,11.07,0.37513279754167933,0.21589880615186938,True,False,False,False,False,False,False,False,False,False,False,True,False,False,76
6.54,6.68,7.78,3.0,24.0,9.54,0.8586117148313991,0.31446537584220385,False,False,False,False,False,False,False,False,False,False,True,False,False,False,97
7.57,6.16,9.21,1.06,24.0,8.63,0.6688381467059559,0.1228273322332176,False,False,False,False,False,False,False,False,False,False,True,False,False,False,86
9.95,6.12,7.45,0.48,24.0,10.43,0.8214763998018255,0.046021088588582115,True,False,False,False,False,False,False,True,False,False,False,False,False,False,85
8.59,5.54,8.74,1.12,23.99,9.71,0.6338672043630201,0.11534499327034056,True,False,False,True,False,False,False,False,False,False,False,False,False,False,85
11.14,4.51,6.56,1.79,24.0,12.93,0.6874998951981867,0.13843773097929382,True,False,True,False,False,False,False,False,False,False,False,False,False,False,76
8.08,6.17,9.56,0.19,24.000000000000004,8.27,0.6453974220295584,0.022974604235235282,False,False,False,False,False,False,False,False,True,False,False,False,False,False,74
10.75,3.43,7.49,2.33,24.0,13.08,0.457943864092942,0.1781345429560747,True,True,False,False,False,False,False,False,False,False,False,False,False,False,77
11.78,4.72,6.01,1.49,23.999999999999996,13.27,0.7853576064296828,0.11228333743154956,True,False,False,False,True,False,False,False,False,False,False,False,False,False,75
10.52,4.34,7.08,2.07,24.009999999999998,12.59,0.6129942637013751,0.16441619027671245,False,False,False,False,False,False,False,False,False,False,False,True,False,False,77
7.92,6.21,8.59,1.29,24.009999999999998,9.21,0.7229335596119256,0.14006513137186413,True,False,False,False,False,False,False,False,False,False,False,False,True,False,90
7.55,8.87,5.81,1.77,23.999999999999996,9.32,1.5266778783686956,0.18991414271307483,False,False,False,True,False,False,False,False,False,False,False,False,False,False,91
6.14,7.75,9.47,0.64,24.0,6.779999999999999,0.8183737256205147,0.09439526631338256,True,False,False,False,False,False,False,False,False,False,False,False,True,False,67
7.33,8.71,7.04,0.92,24.0,8.25,1.237215733350038,0.1115151379981651,False,False,False,False,False,False,False,False,False,False,False,True,False,False,92
10.27,3.48,9.52,0.72,23.99,10.99,0.36554618008968703,0.06551409776941786,False,True,False,False,False,False,False,False,False,False,False,False,False,False,71
10.66,5.42,5.49,2.43,24.0,13.09,0.9872493647997513,0.18563787733858847,True,False,False,False,False,False,False,False,True,False,False,False,False,False,71
9.82,7.01,5.31,1.87,24.009999999999998,11.690000000000001,1.3201504105178135,0.15996576903629006,False,False,False,False,False,False,False,False,True,False,False,False,False,False,93
8.94,7.04,6.74,1.29,24.009999999999998,10.23,1.0445102307848322,0.1260996944184072,True,False,False,False,False,False,False,False,True,False,False,False,False,False,89
8.37,5.54,7.69,2.4,24.0,10.77,0.7204160311552625,0.2228412049358213,False,False,False,False,False,False,False,False,False,False,False,True,False,False,91
7.24,9.21,7.55,0.0,24.000000000000004,7.24,1.2198673880970348,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,95
8.45,9.48,5.5,0.56,23.99,9.01,1.7236360502479908,0.06215315625381175,False,False,False,True,False,False,False,False,False,False,False,False,False,False,94
6.39,9.49,6.65,1.48,24.01,7.869999999999999,1.4270674545763224,0.1880558846180579,False,True,False,False,False,False,False,False,False,False,False,False,False,False,92
8.64,7.57,5.69,2.1,24.000000000000004,10.74,1.3304039841117778,0.19553070805114453,True,False,True,False,False,False,False,False,False,False,False,False,False,False,86
8.64,4.49,8.26,2.6,23.990000000000002,11.24,0.5435834692998222,0.23131670539886964,False,False,False,False,False,False,False,False,False,False,False,False,True,False,85
8.26,3.57,9.91,2.26,24.0,10.52,0.36024214326517223,0.21482887691740715,False,False,False,False,False,False,False,False,False,False,True,False,False,False,72
11.17,4.19,7.15,1.5,24.009999999999998,12.67,0.5860139040539994,0.11838988805131113,True,False,False,False,False,False,False,False,True,False,False,False,False,False,77
8.78,3.74,8.58,2.89,23.990000000000002,11.67,0.4358973850935449,0.24764350919935657,False,False,False,False,False,False,False,False,False,False,False,True,False,False,81
7.36,5.92,7.72,3.0,24.0,10.36,0.7668392789068291,0.28957526162400954,False,False,False,False,False,False,False,False,False,False,False,False,False,True,89
10.77,3.24,8.48,1.51,24.000000000000004,12.28,0.3820754266420488,0.12296415936773948,True,True,False,False,False,False,False,False,False,False,False,False,False,False,84
7.18,8.75,5.59,2.48,24.0,9.66,1.5652948899293577,0.25672875189143357,False,False,False,True,False,False,False,False,False,False,False,False,False,False,89
8.09,8.82,5.57,1.51,23.990000000000002,9.6,1.583482660056973,0.15729165028211978,False,False,False,False,False,False,False,True,False,False,False,False,False,False,79
8.47,5.31,7.22,3.0,24.0,11.47,0.7354569618480662,0.2615518516519746,False,False,False,False,False,False,False,False,False,False,True,False,False,False,96
13.54,1.0,7.17,2.29,24.0,15.829999999999998,0.13946999449511932,0.1446620249739719,True,False,False,False,True,False,False,False,False,False,False,False,False,False,71
8.28,7.44,7.13,1.16,24.009999999999998,9.44,1.0434781145191985,0.12288134291511199,True,False,False,False,False,True,False,False,False,False,False,False,False,False,80
9.83,1.35,10.53,2.29,24.0,12.120000000000001,0.12820511602990353,0.18894387880001,True,False,False,False,False,True,False,False,False,False,False,False,False,False,75
8.26,5.8,7.23,2.71,24.0,10.969999999999999,0.8022128904269861,0.24703735213880113,True,False,False,False,False,False,False,False,True,False,False,False,False,False,80
7.53,8.43,7.46,0.58,24.0,8.11,1.1300266581733702,0.07151663729757864,False,False,False,False,False,False,False,False,False,False,False,False,False,True,93
8.36,5.96,9.04,0.64,24.0,9.0,0.6592919624677034,0.07111110320987743,True,False,False,False,False,False,False,False,False,False,False,True,False,False,76
8.37,4.91,10.19,0.54,24.009999999999998,8.91,0.48184489873946046,0.060606053804034374,True,False,False,False,False,False,False,False,False,False,False,False,False,True,68
9.11,3.63,8.76,2.5,24.0,11.61,0.4143835143397815,0.2153315921333685,True,False,False,False,False,False,False,False,False,False,False,True,False,False,60
8.71,9.57,4.72,1.0,24.0,9.71,2.027541943317385,0.10298660113423264,True,False,False,False,False,False,False,False,False,False,False,False,True,False,79
13.48,2.8,6.54,1.18,24.0,14.66,0.42813449111093405,0.0804911268423515,False,False,False,False,False,False,False,True,False,False,False,False,False,False,74
9.66,7.23,6.62,0.49,24.0,10.15,1.0921448501291768,0.048275857312723415,True,False,False,False,False,False,False,False,False,False,True,False,False,False,76
7.75,7.06,6.43,2.75,23.99,10.5,1.097978056302013,0.26190473696145367,True,True,False,False,False,False,False,False,False,False,False,False,False,False,89
8.52,7.45,6.79,1.23,23.99,9.75,1.0972016057140492,0.12615383321499146,False,False,True,False,False,False,False,False,False,False,False,False,False,False,99
8.74,6.92,6.14,2.2,24.0,10.940000000000001,1.1270356470625982,0.20109687375714133,False,False,False,False,False,False,False,False,False,False,True,False,False,False,97
8.26,6.44,7.55,1.75,24.0,10.01,0.8529800194728452,0.17482515736012416,False,False,False,False,False,False,False,False,False,False,True,False,False,False,86
10.74,2.94,7.57,2.76,24.009999999999998,13.5,0.3883751138209889,0.20444442930041265,True,False,False,False,False,False,False,True,False,False,False,False,False,False,100
14.11,2.0,7.35,0.54,24.0,14.649999999999999,0.27210880651580865,0.03686006574334023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,60
6.33,6.69,9.58,1.4,24.0,7.73,0.6983297809676638,0.1811125250824676,True,False,False,False,False,False,False,False,False,False,True,False,False,False,65
9.55,7.31,6.4,0.74,23.999999999999996,10.290000000000001,1.1421873215332308,0.07191447308897249,True,False,False,True,False,False,False,False,False,False,False,False,False,False,74
8.69,3.31,9.91,2.09,24.0,10.78,0.33400602078647623,0.19387753303547933,True,True,False,False,False,False,False,False,False,False,False,False,False,False,77
9.66,8.61,5.35,0.38,23.999999999999996,10.040000000000001,1.6093454935802816,0.03784860180790819,True,False,False,False,False,False,False,False,False,False,False,False,False,True,78
8.64,7.99,6.99,0.38,24.000000000000004,9.020000000000001,1.143061352923984,0.04212859843363653,False,False,False,False,False,False,False,False,True,False,False,False,False,False,66
10.77,3.52,7.59,2.12,24.0,12.89,0.4637680548395185,0.1644685675354098,False,False,False,False,True,False,False,False,False,False,False,False,False,False,77
10.82,1.76,8.42,3.0,24.0,13.82,0.20902610344108039,0.21707668472672326,False,False,False,False,False,True,False,False,False,False,False,False,False,False,94
9.03,7.48,7.4,0.09,23.999999999999996,9.12,1.0108106742147738,0.009868419970567987,False,False,False,False,False,False,False,False,True,False,False,False,False,False,88
8.39,6.44,8.17,1.0,24.0,9.39,0.7882495975214692,0.10649626128900307,False,False,False,True,False,False,False,False,False,False,False,False,False,False,91
11.45,3.68,7.1,1.77,23.999999999999996,13.219999999999999,0.5183097861535513,0.13388803828380952,False,False,False,False,False,False,False,False,True,False,False,False,False,False,85
6.09,10.69,6.16,1.06,24.0,7.15,1.7353893286705633,0.14825172751724092,True,False,False,False,False,False,False,False,False,False,True,False,False,False,90
7.24,7.33,7.62,1.81,24.0,9.05,0.9619421309787229,0.19999997790055493,True,False,False,False,False,False,False,False,False,True,False,False,False,False,91
9.72,4.54,7.49,2.25,24.0,11.97,0.6061414411026113,0.18796990910861244,False,False,False,False,False,False,False,False,False,True,False,False,False,False,69
11.58,4.89,4.91,2.62,24.0,14.2,0.9959264774080493,0.1845070292600684,True,False,False,False,False,False,False,True,False,False,False,False,False,False,69
10.14,8.97,4.79,0.1,24.0,10.24,1.8726509660436397,0.009765624046325777,True,True,False,False,False,False,False,False,False,False,False,False,False,False,82
7.23,9.16,6.03,1.58,24.0,8.81,1.5190710581971711,0.17934163685111956,False,False,False,True,False,False,False,False,False,False,False,False,False,False,87
8.16,6.31,7.98,1.55,24.0,9.71,0.7907267179540453,0.1596292317580606,False,False,True,False,False,False,False,False,False,False,False,False,False,False,99
11.35,4.48,7.18,0.99,23.999999999999996,12.34,0.6239553448530161,0.08022689787464361,False,False,False,False,False,False,False,False,True,False,False,False,False,False,77
9.22,6.04,7.06,1.68,24.0,10.9,0.8555239581410824,0.15412842622674988,False,False,False,False,False,False,False,False,False,False,False,False,False,True,93
14.06,1.87,7.66,0.4,23.99,14.46,0.2441252945006143,0.027662515376036284,True,False,False,False,True,False,False,False,False,False,False,False,False,False,60
7.79,5.04,8.89,2.29,24.009999999999998,10.08,0.5669290700867188,0.22718251714459156,True,False,False,False,False,True,False,False,False,False,False,False,False,False,80
9.3,6.07,7.78,0.85,24.000000000000004,10.15,0.7802055552435019,0.08374383411390797,True,False,False,False,False,False,False,False,False,False,False,False,False,True,63
9.25,6.48,6.29,1.98,24.0,11.23,1.0302065134806815,0.1763134304262306,False,False,False,False,False,False,False,False,False,True,False,False,False,False,73
7.23,6.69,7.08,3.0,24.0,10.23,0.9449151207747005,0.29325510329862137,False,False,False,False,False,False,False,False,False,False,False,False,False,True,94
7.93,7.85,8.22,0.0,24.0,7.93,0.9549877183713238,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,84
8.7,6.05,7.69,1.56,24.0,10.26,0.7867359184998804,0.15204676880635784,True,False,True,False,False,False,False,False,False,False,False,False,False,False,86
9.28,8.69,4.88,1.15,23.999999999999996,10.43,1.7807373400128401,0.11025885807681131,False,False,False,False,False,False,False,False,False,False,False,False,False,True,90
8.23,9.06,6.71,0.0,24.0,8.23,1.3502233457193227,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76
11.27,6.73,5.97,0.02,23.99,11.29,1.1273029937515924,0.0017714790282126638,False,False,True,False,False,False,False,False,False,False,False,False,False,False,72
9.92,5.88,6.81,1.38,23.99,11.3,0.8634359965585908,0.12212388299788646,False,False,False,False,False,False,False,False,False,True,False,False,False,False,92
9.02,6.1,7.09,1.79,24.0,10.809999999999999,0.8603665923319334,0.16558740373844558,False,False,False,False,False,False,False,False,False,True,False,False,False,False,78
14.05,1.43,7.93,0.59,24.0,14.64,0.18032784611250363,0.040300543695318054,False,False,False,False,True,False,False,False,False,False,False,False,False,False,72
6.37,10.01,6.4,1.22,24.0,7.59,1.5640622556152723,0.1607377917341513,True,False,False,False,False,False,False,False,False,False,False,False,False,False,100
8.66,6.46,5.88,3.0,24.0,11.66,1.0986392689388997,0.25728985786536385,True,False,False,True,False,False,False,False,False,False,False,False,False,False,85
7.24,4.43,9.33,3.0,24.0,10.24,0.47481238212085936,0.2929687213897733,False,False,False,False,False,False,False,False,False,False,False,False,False,True,87
6.48,6.62,8.54,2.37,24.01,8.850000000000001,0.7751755532581321,0.26779657990999095,False,False,False,False,False,False,False,False,False,False,False,False,True,False,73
6.51,7.81,8.0,1.68,24.0,8.19,0.9762498779687653,0.20512818008202932,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100
6.23,10.41,7.02,0.34,24.0,6.57,1.4829057716658445,0.05175037264073476,False,False,False,False,False,False,False,False,False,False,False,False,True,False,87
7.9,8.29,7.36,0.46,24.009999999999998,8.360000000000001,1.1263585426143283,0.05502391686316784,False,False,False,False,False,False,False,False,False,False,False,False,True,False,86
10.44,4.97,8.5,0.09,24.0,10.53,0.584705813564022,0.008547007735326902,True,False,False,False,False,False,True,False,False,False,False,False,False,False,74
7.18,6.51,8.64,1.67,24.0,8.85,0.7534721350147991,0.1887005436496561,False,False,False,False,False,False,False,False,False,True,False,False,False,False,81
10.8,6.86,6.35,0.0,24.009999999999998,10.8,1.080314790501608,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,78
8.64,7.63,7.73,0.0,24.0,8.64,0.9870632616994486,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,78
9.17,6.39,7.88,0.55,23.99,9.72,0.8109136026759387,0.05658435631848187,True,False,False,False,False,False,False,False,False,False,False,True,False,False,76
9.89,4.09,7.02,3.0,24.0,12.89,0.5826209996266383,0.23273853896520258,True,False,False,False,False,False,True,False,False,False,False,False,False,False,82
9.18,6.06,8.09,0.67,24.0,9.85,0.7490728369502057,0.06802029766291395,True,False,False,False,False,False,False,True,False,False,False,False,False,False,79
6.86,7.94,9.2,0.0,24.0,6.86,0.8630433844518062,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,71
10.4,5.17,8.03,0.39,23.990000000000002,10.790000000000001,0.6438355362595847,0.036144574963431424,True,False,False,False,False,False,True,False,False,False,False,False,False,False,88
7.35,6.08,7.57,3.0,24.0,10.35,0.8031703034121132,0.28985504445844984,False,False,False,False,False,False,False,False,False,False,True,False,False,False,97
7.64,5.77,8.88,1.71,24.0,9.35,0.649774701601948,0.18288768097457958,False,False,False,True,False,False,False,False,False,False,False,False,False,False,81
10.71,3.96,6.42,2.91,24.000000000000004,13.620000000000001,0.6168223338282969,0.21365637197823995,False,False,False,False,True,False,False,False,False,False,False,False,False,False,100
7.96,6.12,7.68,2.24,24.0,10.2,0.7968748962402479,0.21960782160707637,True,False,False,False,False,False,False,False,False,False,False,False,True,False,93
7.05,8.3,7.46,1.19,24.000000000000004,8.24,1.1126003870508865,0.1444174582017648,True,False,False,False,False,False,False,False,False,True,False,False,False,False,73
11.26,1.96,9.76,1.01,23.99,12.27,0.20081965155536358,0.082314581718453,True,False,True,False,False,False,False,False,False,False,False,False,False,False,62
13.27,1.37,8.72,0.64,24.0,13.91,0.157110073725909,0.04601006139395677,False,False,False,False,False,False,False,True,False,False,False,False,False,False,79
8.75,6.49,8.15,0.6,23.990000000000002,9.35,0.796318920697065,0.06417111613143144,False,False,False,False,False,False,False,False,False,True,False,False,False,False,87
9.44,5.12,8.17,1.28,24.009999999999998,10.719999999999999,0.6266829098307333,0.11940297393628976,True,False,False,True,False,False,False,False,False,False,False,False,False,False,88
6.07,5.89,10.24,1.79,23.990000000000002,7.86,0.5751952563285883,0.22773533998278117,True,False,False,False,False,True,False,False,False,False,False,False,False,False,71
5.23,8.31,7.88,2.58,24.0,7.8100000000000005,1.0545683940903054,0.3303456683296199,True,False,False,False,False,False,False,False,False,False,False,False,False,False,84
9.0,7.19,6.36,1.45,24.0,10.45,1.1305029669020492,0.138755967583161,False,False,False,False,False,False,False,False,False,False,False,False,False,True,100
7.75,6.6,6.86,2.79,24.0,10.54,0.962098985116766,0.2647058572385335,False,False,False,False,False,False,False,False,False,False,False,False,False,False,89
11.04,2.13,8.33,2.49,23.990000000000002,13.53,0.25570225021581633,0.18403546311637378,False,False,False,False,False,False,False,False,True,False,False,False,False,False,96
8.37,6.63,7.2,1.8,24.0,10.17,0.9208332054398325,0.17699113303921998,False,False,False,False,False,False,False,False,True,False,False,False,False,False,90
8.37,8.73,6.9,0.0,24.0,8.37,1.265217207939535,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,89
9.5,5.81,8.69,0.0,24.0,9.5,0.668584503039758,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,76
9.17,8.62,5.48,0.74,24.009999999999998,9.91,1.5729924136875155,0.07467204090090405,True,False,False,False,False,False,False,False,False,False,False,False,False,True,77
6.02,11.52,4.47,1.99,23.999999999999996,8.01,2.5771806315032144,0.24843941967048447,False,True,False,False,False,False,False,False,False,False,False,False,False,False,85
9.75,5.18,6.39,2.67,23.990000000000002,12.42,0.8106415006820813,0.2149758281017852,True,False,False,False,False,False,False,False,False,False,False,True,False,False,84
8.21,5.79,9.21,0.79,24.0,9.0,0.628664426855111,0.08777776802469245,False,False,False,True,False,False,False,False,False,False,False,False,False,False,88
5.59,9.81,6.86,1.73,23.990000000000002,7.32,1.4300289460599205,0.23633876552749103,False,False,False,False,False,False,False,False,False,False,False,False,False,False,86
9.22,9.6,4.56,0.63,24.009999999999998,9.850000000000001,2.105262696214321,0.06395938436960565,True,False,False,True,False,False,False,False,False,False,False,False,False,False,75
8.42,6.51,8.44,0.63,23.999999999999996,9.05,0.7713269228285637,0.06961325197643625,False,False,False,False,False,False,False,False,True,False,False,False,False,False,88
8.19,5.44,8.04,2.34,24.009999999999998,10.53,0.6766168312665635,0.22222220111849944,True,False,False,False,False,False,False,False,False,True,False,False,False,False,91
8.58,8.54,5.76,1.13,24.009999999999994,9.71,1.4826386314863487,0.11637485928168287,True,False,False,False,False,False,False,False,False,False,False,False,True,False,88
10.03,4.05,8.07,1.85,24.0,11.879999999999999,0.501858673871292,0.155723892615834,False,False,False,False,False,False,False,False,True,False,False,False,False,False,89
10.34,4.0,9.17,0.49,23.999999999999996,10.83,0.4362049687889893,0.04524468649633551,True,False,False,False,False,True,False,False,False,False,False,False,False,False,82
8.02,6.94,7.57,1.47,24.0,9.49,0.916776629223695,0.15489987830349017,False,False,False,False,False,False,False,False,False,True,False,False,False,False,83
9.8,4.77,8.82,0.61,24.0,10.41,0.5408162652135754,0.05859749677257476,True,False,False,False,False,False,False,False,False,True,False,False,False,False,74
11.26,1.2,8.54,3.0,24.0,14.26,0.1405152060286644,0.2103786668738663,False,False,False,False,False,False,False,True,False,False,False,False,False,False,72
12.99,2.51,7.47,1.02,23.99,14.01,0.33601066452333805,0.0728051339896407,False,False,False,False,True,False,False,False,False,False,False,False,False,False,68
8.43,8.3,6.87,0.4,24.0,8.83,1.2081512069648899,0.04530010812003306,False,False,False,False,False,False,False,False,False,False,False,False,True,False,76
8.71,4.81,8.92,1.56,23.999999999999996,10.270000000000001,0.5392376077087884,0.1518987193866875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80
7.43,7.37,7.51,1.69,24.000000000000004,9.12,0.9813580584077153,0.18530699722511,False,False,False,False,False,False,False,False,False,False,False,False,True,False,89
7.73,7.8,6.53,1.95,24.01,9.68,1.1944868002317304,0.20144626018117148,True,False,False,False,False,False,False,False,False,False,True,False,False,False,80
8.29,7.18,7.17,1.35,23.990000000000002,9.639999999999999,1.0013945604749566,0.14004147924880925,False,False,False,False,False,False,False,False,True,False,False,False,False,False,88
8.35,5.72,7.62,2.3,23.990000000000002,10.649999999999999,0.7506560694677074,0.2159624210363924,True,False,False,False,False,False,False,False,False,True,False,False,False,False,100
